logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.536344803455153	-0.552312326187513	-3.86030356323037	0.00163032127918481	0.185723244189123	-0.986162717000634	AA679454	6725	Hs.521535	Steroidogenic acute regulator	STAR	STAR	Not_significant
-0.374221554972064	-0.402208972287661	-3.83233687544665	0.00165815074641236	0.185723244189123	-1.00850695163448	R38540	11991	Data not found		NA	R38540	Not_significant
-0.491302308874479	-0.47954269443046	-3.84325197714141	0.00166963871307879	0.185723244189123	-1.00943646559385	AA495810	5675	Hs.23361	Ankyrin repeat and BTB (POZ) domain containing 2	ABTB2	ABTB2	Not_significant
0.70399213401847	0.679094941125889	3.83540656732085	0.00167649976231889	0.185723244189123	-1.01524844349513	R52038	12258	Hs.235368	Collagen, type V, alpha 3	COL5A3	COL5A3	Not_significant
0.441587413701761	0.437841135836132	3.82295933148061	0.00169007091915966	0.185723244189123	-1.02561378727045	N62862	10619	Hs.283109	Component of oligomeric golgi complex 1	COG1	COG1	Not_significant
-0.359934917391016	-0.369315524326987	-3.81813666170609	0.00170672807176795	0.185723244189123	-1.03441317074994	N29791	9828	Hs.44277	Leucine rich repeat containing 39	LRRC39	LRRC39	Not_significant
0.434006669124498	0.407550969535616	3.81427597439709	0.0017201821924049	0.185723244189123	-1.04145815362621	W89200	14323	Data not found		NA	W89200	Not_significant
-0.383111549476199	-0.364732394897231	-3.81245481560984	0.00172656593214639	0.185723244189123	-1.04478165531998	AA669359	6561	Hs.444749	Ribosomal protein L36a-like	RPL36AL	RPL36AL	Not_significant
-0.466354093844697	-0.468647703528458	-3.81209355415334	0.00176355817933808	0.187588621930147	-1.06003567991922	R92495	12807	Hs.591167	Distal-less homeobox 4	DLX4	DLX4	Not_significant
-0.524205207572401	-0.530764502560297	-3.81509257927338	0.00178513606645861	0.187588621930147	-1.06758864375274	AA411387	3064	Hs.153322	Phospholipase C-like 1	PLCL1	PLCL1	Not_significant
-0.432812469702882	-0.428212875217415	-3.7952225053369	0.00179962560525911	0.187588621930147	-1.08078230983289	R44927	12178	Data not found		NA	R44927	Not_significant
-0.417599441729353	-0.42832743419302	-3.7877512464425	0.00181556373587827	0.187588621930147	-1.08987955834667	AA699725	6836	Hs.372082	Trinucleotide repeat containing 6B	TNRC6B	TNRC6B	Not_significant
0.486647474588512	0.464772533130245	3.78614805980981	0.00182149715702603	0.187588621930147	-1.09280724045949	N49587	10206	Hs.574016	Transcribed locus	NA	N49587	Not_significant
-0.396796706326992	-0.417255446305602	-3.78450059549176	0.00182761486485567	0.187588621930147	-1.09581589995109	AA454880	4377	Hs.480073	Heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	HNRPD	HNRPD	Not_significant
-0.471736366033372	-0.461876186078713	-3.83178777848017	0.00189508440327896	0.191087725640657	-1.10149042267654	T98002	13567	Hs.591000	Cytochrome P450, family 4, subfamily F, polypeptide 12	CYP4F12	CYP4F12	Not_significant
-0.351029322716531	-0.340137879108555	-3.76218072940625	0.00191257292788485	0.191087725640657	-1.13658882360388	R93782	12846	Hs.136309	SH3-domain GRB2-like endophilin B1	SH3GLB1	SH3GLB1	Not_significant
-0.509970138345254	-0.530109909450392	-3.77458389298341	0.00192840874814586	0.191087725640657	-1.13768500525337	AA425821	3430	Hs.525527	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	RER1	RER1	Not_significant
