logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.522600042112559	-0.489452955119257	-4.02472897830143	0.00129387888237332	0.187018608475732	-0.76332941871544	R01941	11422	Hs.632222	Zinc finger protein 200	ZNF200	ZNF200	Not_significant
-0.413103446598335	-0.398994646795521	-4.00582758081288	0.00130145494440809	0.187018608475732	-0.773381600936961	AI222440	8026	Hs.594987	Transcribed locus	NA	AI222440	Not_significant
-0.597975565431526	-0.584485779665407	-4.03175005523839	0.00130743337771225	0.187018608475732	-0.768811704633666	AA160507	2227	Hs.433845	Keratin 6A	KRT6A	KRT6A	Not_significant
0.564764996964514	0.545233082377897	3.97954789235338	0.00137029617405126	0.193879657050211	-0.81909581819759	R44752	12168	Data not found		NA	R44752	Not_significant
-0.49438324856195	-0.436005710632648	-3.98275900227807	0.00139597763647445	0.193879657050211	-0.831580679964546	AA394127	2752	Hs.77810	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	NFATC4	Not_significant
-0.676007340913173	-0.719629340661515	-3.99161777387996	0.00141267184519711	0.193879657050211	-0.837459654850644	R11236	11597	Hs.438673	Ankyrin repeat domain 13 family, member D	ANKRD13D	ANKRD13D	Not_significant
-0.599221864125659	-0.596533933903909	-3.99146998305234	0.00141307499560618	0.193879657050211	-0.837712744484421	AI222069	8009	Hs.499000	DnaJ (Hsp40) homolog, subfamily C, member 1	DNAJC1	DNAJC1	Not_significant
-0.366782058684421	-0.349820857339366	-3.95638400831163	0.00143405009700052	0.19471708482044	-0.859440051355391	AA625574	6263	Hs.356766	Chromosome 20 open reading frame 199	C20orf199	C20orf199	Not_significant
-0.575390727296517	-0.590773488636797	-3.97124901764327	0.00145860251994844	0.19471708482044	-0.867035220759932	AA719040	7222	Hs.421095	F-box protein 30	FBXO30	FBXO30	Not_significant
-0.418793907147415	-0.413791805192947	-3.94634114868772	0.00146262275523312	0.19471708482044	-0.876945768245915	AA705225	7062	Hs.463300	Myosin, light chain 4, alkali; atrial, embryonic	MYL4	MYL4	Not_significant
0.480665644235472	0.464772533130245	3.94079280882495	0.0014786562165012	0.194921681245835	-0.886620703800605	N49587	10206	Hs.574016	Transcribed locus	NA	N49587	Not_significant
